1,0.002000,0.000300,0.000300,0.000300,0.000200,0.000300,0.000300,0.000300,0.000300,0.000300,
2,0.007800,0.001100,0.000900,0.000900,0.000900,0.000800,0.000900,0.000800,0.000900,0.000900,
3,0.001300,0.001200,0.001100,0.001100,0.001100,0.001100,0.001000,0.001100,0.001100,0.001100,
4,0.001300,0.001300,0.001300,0.001300,0.001000,0.001400,0.001200,0.001300,0.001200,0.001500,
5,0.001300,0.001100,0.000900,0.001100,0.001100,0.001200,0.001200,0.001200,0.001100,0.001200,
6,0.001500,0.001400,0.004000,0.001400,0.001400,0.001300,0.001600,0.001900,0.001800,0.001700,
7,0.001800,0.001300,0.001800,0.001300,0.012500,0.000800,0.001000,0.000800,0.000700,0.000900,
8,0.001500,0.001400,0.001100,0.001000,0.001000,0.001100,0.001100,0.000900,0.001100,0.000900,
9,0.001200,0.001000,0.000900,0.008900,0.001500,0.004800,0.001000,0.000700,0.002300,0.000800,
10,0.001100,0.001000,0.001000,0.001000,0.000900,0.000900,0.000900,0.000900,0.000800,0.000800,
11,0.001200,0.001000,0.005300,0.001100,0.001000,0.001000,0.006200,0.000500,0.000500,0.000400,
12,0.001400,0.000500,0.000500,0.000400,0.000400,0.000300,0.000300,0.000300,0.000400,0.000300,
13,0.000600,0.000500,0.000400,0.000400,0.011400,0.000500,0.000400,0.000600,0.000500,0.009200,
14,0.000800,0.000500,0.000500,0.000700,0.000500,0.000500,0.000500,0.000400,0.000500,0.000400,
15,0.000800,0.000600,0.000600,0.000600,0.000500,0.000500,0.000500,0.000600,0.000500,0.000500,
16,0.010200,0.000600,0.000500,0.000500,0.000500,0.000500,0.000400,0.000400,0.000400,0.000500,
17,0.000800,0.000600,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,0.000400,0.000400,
18,0.000700,0.000600,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,
19,0.000900,0.000600,0.000700,0.000700,0.000700,0.000500,0.001200,0.000600,0.000600,0.000600,
20,0.000900,0.000700,0.000600,0.000600,0.000600,0.000500,0.000900,0.000600,0.000500,0.000500,
21,0.000900,0.000700,0.000700,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,
22,0.001000,0.000800,0.000800,0.000800,0.000700,0.000700,0.000700,0.001000,0.000600,0.000700,
23,0.001000,0.000700,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,
24,0.001100,0.000800,0.000700,0.000700,0.001100,0.000700,0.000700,0.000600,0.000700,0.000600,
25,0.001100,0.000700,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000900,
50,0.002100,0.001600,0.001700,0.001600,0.001300,0.001600,0.001300,0.001500,0.001300,0.001300,
75,0.003200,0.002400,0.002100,0.001900,0.006700,0.002900,0.001900,0.001900,0.001800,0.001700,
100,0.008700,0.003200,0.002900,0.002800,0.002400,0.002800,0.002300,0.002600,0.002300,0.002200,
150,0.006700,0.005000,0.005000,0.004200,0.004100,0.003900,0.003900,0.004200,0.003800,0.003700,
200,0.008600,0.007300,0.006000,0.005600,0.005100,0.005500,0.005500,0.005000,0.005000,0.004600,
250,0.011800,0.011600,0.015400,0.009900,0.009200,0.009400,0.008800,0.008500,0.008700,0.009400,
300,0.014300,0.012800,0.011700,0.010600,0.010700,0.009600,0.010200,0.009400,0.009600,0.009700,
350,0.017700,0.016400,0.014300,0.014100,0.013400,0.013100,0.012800,0.013200,0.012700,0.013000,
400,0.020000,0.018800,0.017100,0.016200,0.015600,0.015100,0.014900,0.014400,0.013600,0.014200,
450,0.026600,0.022600,0.021200,0.020700,0.018900,0.019100,0.018800,0.018300,0.017900,0.018300,
500,0.025900,0.024100,0.021900,0.021100,0.020000,0.019200,0.019600,0.018700,0.018100,0.017700,
550,0.027300,0.025500,0.024500,0.023100,0.022600,0.022800,0.021800,0.022200,0.022200,0.021800,
600,0.032700,0.031000,0.028700,0.027900,0.026700,0.026900,0.025900,0.025600,0.026000,0.024400,
650,0.032700,0.031700,0.030500,0.072700,0.032400,0.033800,0.036300,0.031300,0.029700,0.028000,
700,0.035800,0.032900,0.033400,0.031600,0.031300,0.030100,0.030300,0.028500,0.027800,0.027800,
750,0.040200,0.038900,0.037100,0.039000,0.035200,0.034900,0.034300,0.034700,0.033500,0.032800,
800,0.042200,0.041300,0.038900,0.039500,0.038600,0.038300,0.037700,0.038000,0.037600,0.037100,
850,0.047300,0.045700,0.048700,0.043000,0.043000,0.041800,0.042400,0.041600,0.042200,0.040300,
900,0.048600,0.047300,0.045900,0.045000,0.043800,0.041800,0.041600,0.040500,0.041100,0.040200,
950,0.051900,0.049400,0.048300,0.049100,0.053500,0.031900,0.028200,0.021900,0.016200,0.012900,
1000,0.032500,0.026300,0.022300,0.019200,0.018500,0.015800,0.013200,0.013500,0.011900,0.012000,
2000,0.073500,0.066800,0.062500,0.055200,0.050500,0.047800,0.045300,0.044000,0.044100,0.043200,
3000,0.108300,0.101600,0.096500,0.100700,0.095200,0.098200,0.096300,0.090900,0.087000,0.085200,
4000,0.147800,0.140000,0.137600,0.136500,0.136300,0.135600,0.135000,0.166700,0.146400,0.163600,
5000,0.194400,0.188500,0.186900,0.186000,0.185000,0.188200,0.180800,0.179300,0.178900,0.179000,
6000,0.224700,0.217600,0.217200,0.217800,0.211900,0.211400,0.210400,0.209400,0.208700,0.208500,
7000,0.266100,0.261400,0.259500,0.295300,0.271900,0.257800,0.279800,0.271800,0.269800,0.268500,
8000,0.312900,0.308600,0.298100,0.296300,0.295000,0.294100,0.294700,0.296000,0.291400,0.291700,
9000,0.342200,0.337200,0.338200,0.334200,0.332300,0.332800,0.330800,0.332900,0.334000,0.332300,
10000,0.380200,0.377100,0.381000,0.375900,0.386000,0.376200,0.373400,0.376100,0.373100,0.372700,
20000,0.820400,0.819600,0.819500,0.817100,0.900400,0.828500,0.820500,0.811700,0.814500,0.816900,
30000,1.283300,1.281400,1.270600,1.276400,1.262200,1.254300,1.278400,1.272200,1.310000,1.260900,
40000,1.781900,1.728700,1.720300,1.744800,1.803600,1.777500,1.745400,1.818500,1.788000,1.756800,
50000,2.225100,2.248200,2.239400,2.237900,2.291700,2.232100,2.224500,2.218000,2.214600,2.221600,
60000,2.747800,2.824900,2.757200,2.728900,2.706800,2.756900,2.865500,2.713800,2.722900,2.734300,
70000,3.290900,3.327800,3.254100,3.264700,3.267600,3.234500,3.414300,3.278000,3.250000,3.347500,
80000,3.793400,3.745100,3.776600,3.741100,4.021200,3.800200,3.801700,3.716800,3.775300,4.070800,
90000,4.231000,4.496300,4.505000,4.308000,4.259800,4.277000,4.342600,4.188700,4.250400,4.427300,
100000,4.856300,4.810800,4.873500,4.788800,4.731500,5.073700,4.815800,4.729800,4.703900,4.782600,
200000,10.051600,10.114200,10.089000,10.022200,10.276400,10.260400,10.017600,10.291200,10.111500,10.031500,
300000,15.753400,15.361700,15.802200,17.065100,15.413700,15.324800,17.726400,16.712800,15.276800,15.557100,
400000,21.767100,22.301500,21.221700,21.497700,21.343700,21.176000,21.508900,21.324000,21.369800,21.359200,
500000,28.949800,27.186300,27.342200,27.322500,26.819800,27.186500,26.941500,26.923200,27.029100,26.677100,
600000,
700000,
800000,
900000,
1000000,
