1,0.000700,0.000200,0.000000,0.000000,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,
2,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,
3,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000000,0.000100,0.000100,0.000100,
4,0.000200,0.000100,0.000000,0.000100,0.000000,0.000100,0.000100,0.000000,0.000100,0.000100,
5,0.000100,0.000100,0.000100,0.000100,0.000100,0.000000,0.000000,0.000000,0.000100,0.000100,
6,0.000200,0.000100,0.000100,0.000100,0.000100,0.000100,0.000200,0.000000,0.000100,0.000100,
7,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,
8,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,
9,0.000200,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,
10,0.000200,0.000200,0.000200,0.000100,0.000100,0.000100,0.000200,0.000100,0.000100,0.000100,
11,0.000200,0.000200,0.000100,0.000100,0.000200,0.000100,0.000200,0.000100,0.000100,0.000100,
12,0.000800,0.000200,0.000200,0.000200,0.000200,0.000100,0.000200,0.000100,0.000100,0.000100,
13,0.000300,0.000200,0.000200,0.000200,0.000100,0.000200,0.000200,0.000100,0.000100,0.000100,
14,0.000200,0.000200,0.000100,0.000100,0.000200,0.000100,0.000100,0.000100,0.000100,0.000200,
15,0.000200,0.000100,0.000100,0.000200,0.000200,0.000100,0.000100,0.000100,0.000200,0.000200,
16,0.000200,0.000200,0.000100,0.000100,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,
17,0.000300,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000700,0.000500,0.000200,
18,0.000400,0.000300,0.000100,0.000200,0.000200,0.000200,0.000200,0.000200,0.000100,0.000200,
19,0.000300,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,
20,0.000300,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,
21,0.000300,0.000300,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,
22,0.000300,0.000300,0.000200,0.000300,0.000300,0.000200,0.000200,0.000200,0.000200,0.000200,
23,0.000300,0.000200,0.000300,0.000300,0.000200,0.000200,0.000300,0.000200,0.000200,0.000200,
24,0.000300,0.000200,0.000300,0.000200,0.000200,0.000200,0.000300,0.000300,0.000300,0.000200,
25,0.000300,0.000200,0.000300,0.000300,0.000300,0.000200,0.000300,0.000200,0.000300,0.000300,
50,0.000800,0.000800,0.000700,0.000700,0.000600,0.000700,0.000600,0.001500,0.000800,0.000700,
75,0.001600,0.001500,0.001500,0.001400,0.001500,0.001300,0.001400,0.001400,0.001300,0.001300,
100,0.002300,0.002100,0.002200,0.002200,0.002100,0.002300,0.002200,0.002100,0.002200,0.002200,
150,0.004200,0.004100,0.004100,0.004100,0.004100,0.004100,0.004100,0.004100,0.004100,0.004200,
200,0.006600,0.006500,0.006600,0.006600,0.006500,0.006600,0.006600,0.006700,0.006500,0.006500,
250,0.009500,0.009600,0.009500,0.009500,0.009500,0.010000,0.009600,0.009400,0.009600,0.009600,
300,0.013000,0.013100,0.012900,0.012900,0.012900,0.013000,0.012900,0.013100,0.013000,0.013100,
