1,0.001800,0.000500,0.000300,0.000200,0.000300,0.000200,0.000300,0.000300,0.000200,0.000300,
2,0.008800,0.001200,0.001100,0.001000,0.001100,0.001000,0.001000,0.001100,0.001000,0.001000,
3,0.001500,0.001400,0.001500,0.001400,0.001400,0.001300,0.001400,0.001300,0.001300,0.001400,
4,0.001600,0.001400,0.001400,0.001400,0.001500,0.001500,0.001500,0.001800,0.001500,0.001300,
5,0.001800,0.001700,0.001900,0.001700,0.001700,0.001700,0.001600,0.001600,0.001600,0.001700,
6,0.001800,0.001600,0.001500,0.001800,0.001700,0.001700,0.002700,0.002200,0.002200,0.002600,
7,0.002700,0.001700,0.012200,0.001300,0.001500,0.001600,0.001100,0.000800,0.000900,0.000900,
8,0.001800,0.001600,0.001600,0.001300,0.001700,0.001600,0.001700,0.001600,0.001500,0.001600,
9,0.002000,0.001600,0.001300,0.001600,0.007600,0.002000,0.001400,0.001300,0.001700,0.008400,
10,0.001300,0.001000,0.000800,0.001000,0.000700,0.000800,0.006300,0.000500,0.000400,0.000400,
11,0.000700,0.000500,0.000500,0.000500,0.000500,0.000600,0.000500,0.000500,0.000500,0.000500,
12,0.000700,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,0.000500,
13,0.000800,0.000700,0.000500,0.000600,0.009600,0.004500,0.000700,0.000800,0.000600,0.000600,
14,0.001100,0.000700,0.000600,0.000600,0.000600,0.000600,0.000500,0.000500,0.000600,0.013800,
15,0.000800,0.000700,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,
16,0.000900,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,0.000600,
17,0.001000,0.000700,0.000800,0.000700,0.000600,0.000700,0.000700,0.000700,0.000700,0.000700,
18,0.000900,0.000700,0.000700,0.000700,0.000700,0.000700,0.000600,0.001000,0.000700,0.000700,
19,0.000900,0.000700,0.001100,0.000600,0.000700,0.000700,0.000700,0.000600,0.000700,0.000600,
20,0.001700,0.000900,0.000700,0.000700,0.001400,0.000600,0.000700,0.000700,0.000700,0.000600,
